InstanceName,basicTask,pctbGridTask,cvchickTask,mainGoalSize,goalPosition,goalOccluded,lavaPresence,minDistToGoal,minNumTurnsGoal,minDistToCorrectChoice,minNumTurnsChoice,numChoices,Random_Agent_Success,Heuristic_Agent_Success,Dreamer_basic_Success,Dreamer_basic_control_Success,PPO_basic_Success,PPO_basic_control_Success,Random_Agent_Choice,Heuristic_Agent_Choice,Dreamer_basic_Choice,Dreamer_basic_control_Choice,PPO_basic_Choice,PPO_basic_control_Choice
OP-RP-Allo-CVChick-G1.51ThinContra-Left-Beige-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G1.51ThinContra-Left-Brown-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G1.51ThinContra-Left-DarkBlue-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,0,0
OP-RP-Allo-CVChick-G1.51ThinContra-Left-DarkGreen-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G1.51ThinContra-Left-Grey-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,1
OP-RP-Allo-CVChick-G1.51ThinContra-Left-OffWhite-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G1.51ThinContra-Left-RND-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G1.51ThinContra-Right-Beige-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G1.51ThinContra-Right-Brown-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,1,0,1
OP-RP-Allo-CVChick-G1.51ThinContra-Right-DarkBlue-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,1
OP-RP-Allo-CVChick-G1.51ThinContra-Right-DarkGreen-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,1
OP-RP-Allo-CVChick-G1.51ThinContra-Right-Grey-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G1.51ThinContra-Right-OffWhite-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,1,0,1,1,0,1
OP-RP-Allo-CVChick-G1.51ThinContra-Right-RND-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,1,0,0,1,0,0
OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-Beige-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-Brown-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,1,1,0,0,0,0,1,1,0,0,0,0
OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-DarkBlue-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,1,0,1,0
OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-DarkGreen-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-Grey-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-OffWhite-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G1.51ThinIpsi-Left-RND-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-Beige-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,1
OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-Brown-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,1
OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-DarkBlue-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,1,0,0,1,1,0,1
OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-DarkGreen-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-Grey-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,1,0,0,1,0,1
OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-OffWhite-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-CVChick-G1.51ThinIpsi-Right-RND-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,1,0,0,1,0,0
OP-RP-Allo-CVChick-G1.51TransContra-Left-NA-0-Trans.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G1.51TransContra-Right-NA-0-Trans.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,1,1,0,1,0,1,1,1,0,1,0,1
OP-RP-Allo-CVChick-G1.51TransIpsi-Left-NA-0-Trans.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,0,0
OP-RP-Allo-CVChick-G1.51TransIpsi-Right-NA-0-Trans.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,1
OP-RP-Allo-CVChick-G1.51XtraLowContra-Left-Beige-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G1.51XtraLowContra-Left-Brown-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,1,0,0,0
OP-RP-Allo-CVChick-G1.51XtraLowContra-Left-DarkBlue-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G1.51XtraLowContra-Left-DarkGreen-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,0,0
OP-RP-Allo-CVChick-G1.51XtraLowContra-Left-Grey-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G1.51XtraLowContra-Left-OffWhite-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G1.51XtraLowContra-Left-RND-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G1.51XtraLowContra-Right-Beige-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,1
OP-RP-Allo-CVChick-G1.51XtraLowContra-Right-Brown-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G1.51XtraLowContra-Right-DarkBlue-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-CVChick-G1.51XtraLowContra-Right-DarkGreen-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,1
OP-RP-Allo-CVChick-G1.51XtraLowContra-Right-Grey-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G1.51XtraLowContra-Right-OffWhite-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,1,0,0,1,0,0,1,0,0,1,0,1
OP-RP-Allo-CVChick-G1.51XtraLowContra-Right-RND-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,1
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Left-Beige-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Left-Brown-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,1,0,0,0
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Left-DarkBlue-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Left-DarkGreen-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Left-Grey-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Left-OffWhite-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Left-RND-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Right-Beige-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,1,0,1
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Right-Brown-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,1,0,1,1,0,1
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Right-DarkBlue-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,1,1,0,0
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Right-DarkGreen-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,1
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Right-Grey-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Right-OffWhite-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,1,0,1
OP-RP-Allo-CVChick-G1.51XtraLowIpsi-Right-RND-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,1,0,0,1,0,1
OP-RP-Allo-CVChick-G1.52Occluder-Left-Beige-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,1,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G1.52Occluder-Left-Brown-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G1.52Occluder-Left-DarkBlue-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,0,0
OP-RP-Allo-CVChick-G1.52Occluder-Left-DarkGreen-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G1.52Occluder-Left-Grey-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G1.52Occluder-Left-OffWhite-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G1.52Occluder-Left-RND-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G1.52Occluder-Right-Beige-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,0
OP-RP-Allo-CVChick-G1.52Occluder-Right-Brown-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,1
OP-RP-Allo-CVChick-G1.52Occluder-Right-DarkBlue-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G1.52Occluder-Right-DarkGreen-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,1
OP-RP-Allo-CVChick-G1.52Occluder-Right-Grey-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,1,0,0,1,0,0,1,0,1,1,0,0
OP-RP-Allo-CVChick-G1.52Occluder-Right-OffWhite-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G1.52Occluder-Right-RND-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,1
OP-RP-Allo-CVChick-G1.52Thin-Left-Beige-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,1,0,1,0
OP-RP-Allo-CVChick-G1.52Thin-Left-Brown-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,1,0,1,0
OP-RP-Allo-CVChick-G1.52Thin-Left-DarkBlue-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G1.52Thin-Left-DarkGreen-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G1.52Thin-Left-Grey-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,0,0
OP-RP-Allo-CVChick-G1.52Thin-Left-OffWhite-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,1,0,0,0
OP-RP-Allo-CVChick-G1.52Thin-Left-RND-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G1.52Thin-Right-Beige-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,1
OP-RP-Allo-CVChick-G1.52Thin-Right-Brown-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,1,0,1,1,0,0
OP-RP-Allo-CVChick-G1.52Thin-Right-DarkBlue-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G1.52Thin-Right-DarkGreen-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,1,0,1,1,0,1
OP-RP-Allo-CVChick-G1.52Thin-Right-Grey-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,1,0,0,1,0,0,1,0,0,1,0,0
OP-RP-Allo-CVChick-G1.52Thin-Right-OffWhite-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,1,1,0,1
OP-RP-Allo-CVChick-G1.52Thin-Right-RND-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,1,1,0,0
OP-RP-Allo-CVChick-G1.52Trans-Left-NA-0-Trans.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0
OP-RP-Allo-CVChick-G1.52Trans-Right-NA-0-Trans.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,1
OP-RP-Allo-CVChick-G1.52XtraLow-Left-Beige-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,0,0
OP-RP-Allo-CVChick-G1.52XtraLow-Left-Brown-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,1,0,1,0
OP-RP-Allo-CVChick-G1.52XtraLow-Left-DarkBlue-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,1,0,0,0
OP-RP-Allo-CVChick-G1.52XtraLow-Left-DarkGreen-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
OP-RP-Allo-CVChick-G1.52XtraLow-Left-Grey-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G1.52XtraLow-Left-OffWhite-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G1.52XtraLow-Left-RND-0-OPQ.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G1.52XtraLow-Right-Beige-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-CVChick-G1.52XtraLow-Right-Brown-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,1
OP-RP-Allo-CVChick-G1.52XtraLow-Right-DarkBlue-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,1,0,1
OP-RP-Allo-CVChick-G1.52XtraLow-Right-DarkGreen-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,1,0,1
OP-RP-Allo-CVChick-G1.52XtraLow-Right-Grey-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,1
OP-RP-Allo-CVChick-G1.52XtraLow-Right-OffWhite-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,1,0,1
OP-RP-Allo-CVChick-G1.52XtraLow-Right-RND-0-OPQ.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-CVChick-G1.5NoOccluder-Left-NA-0-NA.yml,0,0,1,1.5,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G1.5NoOccluder-Right-NA-0-NA.yml,0,0,1,1.5,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G11OccluderContra-Left-Beige-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,0,0
OP-RP-Allo-CVChick-G11OccluderContra-Left-Brown-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G11OccluderContra-Left-DarkBlue-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G11OccluderContra-Left-DarkGreen-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G11OccluderContra-Left-Grey-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G11OccluderContra-Left-OffWhite-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,0,0
OP-RP-Allo-CVChick-G11OccluderContra-Left-RND-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
OP-RP-Allo-CVChick-G11OccluderContra-Right-Beige-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,0
OP-RP-Allo-CVChick-G11OccluderContra-Right-Brown-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G11OccluderContra-Right-DarkBlue-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,1,1,0,1,0,1,1,1,1,1,0,1
OP-RP-Allo-CVChick-G11OccluderContra-Right-DarkGreen-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-CVChick-G11OccluderContra-Right-Grey-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,1,0,1,0,1,1,1,0,1
OP-RP-Allo-CVChick-G11OccluderContra-Right-OffWhite-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,1,0,1,0,1,0,1,0,1
OP-RP-Allo-CVChick-G11OccluderContra-Right-RND-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,0,0,1,0,0,0,0,0,1,0,0
OP-RP-Allo-CVChick-G11OccluderIpsi-Left-Beige-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,1,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G11OccluderIpsi-Left-Brown-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G11OccluderIpsi-Left-DarkBlue-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G11OccluderIpsi-Left-DarkGreen-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,1,0
OP-RP-Allo-CVChick-G11OccluderIpsi-Left-Grey-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G11OccluderIpsi-Left-OffWhite-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G11OccluderIpsi-Left-RND-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,1,1,0,0,0,0,1,1,0,0,1,0
OP-RP-Allo-CVChick-G11OccluderIpsi-Right-Beige-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G11OccluderIpsi-Right-Brown-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,1
OP-RP-Allo-CVChick-G11OccluderIpsi-Right-DarkBlue-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,0,1,0,0
OP-RP-Allo-CVChick-G11OccluderIpsi-Right-DarkGreen-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,1,1,0,1
OP-RP-Allo-CVChick-G11OccluderIpsi-Right-Grey-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,1,0,1
OP-RP-Allo-CVChick-G11OccluderIpsi-Right-OffWhite-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,1,0,0,1,1,1,1,0,1
OP-RP-Allo-CVChick-G11OccluderIpsi-Right-RND-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,1,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G11ThinContra-Left-Beige-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,1,1,0,0,0,0
OP-RP-Allo-CVChick-G11ThinContra-Left-Brown-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G11ThinContra-Left-DarkBlue-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,1,0,0,0,0,0
OP-RP-Allo-CVChick-G11ThinContra-Left-DarkGreen-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G11ThinContra-Left-Grey-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0
OP-RP-Allo-CVChick-G11ThinContra-Left-OffWhite-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,1,0
OP-RP-Allo-CVChick-G11ThinContra-Left-RND-0-OPQ.yml,0,0,1,1,-1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,0,0,0
OP-RP-Allo-CVChick-G11ThinContra-Right-Beige-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,1,1,0,1
OP-RP-Allo-CVChick-G11ThinContra-Right-Brown-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G11ThinContra-Right-DarkBlue-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,0,0,0,0,1,1,0,0,1,0,1
OP-RP-Allo-CVChick-G11ThinContra-Right-DarkGreen-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,1,1,0,0
OP-RP-Allo-CVChick-G11ThinContra-Right-Grey-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,1,0,0
OP-RP-Allo-CVChick-G11ThinContra-Right-OffWhite-0-OPQ.yml,0,0,1,1,1,0,1,46,3,8,1,2,0,1,0,0,0,0,0,1,0,1,0,1
